annee,consommation ,consommation_normale ,energie ,epci,nom_epci ,secteur
2018,14 710,15 740,GN,200023125,Deux Morin,TER
2018,2 420,2 570,PP+CMS,200023125,Deux Morin,TER
2018,74 340,74 340,PP+CMS,200023125,Deux Morin,TRAF
2018,1 990,1 990,ELEC,200023125,Deux Vallées,AGR
2018,800,800,GN,200023125,Deux Vallées,AGR
2018,8 730,8 730,PP+CMS,200023240,Deux Vallées,AGR
2018,21 010,21 010,ELEC,200023240,Deux Vallées,IND
2018,50 900,50 900,GN,200023240,Deux Vallées,IND
2018,350,350,PP+CMS,200023240,Deux Vallées,IND
2018,27 960,30 010,BOIS,200023240,Deux Vallées,RES
2018,65 630,67 010,ELEC,200023240,Deux Vallées,RES
2018,63 230,67 080,GN,200023240,Deux Vallées,RES
2018,20 360,21 630,PP+CMS,200023240,Deux Vallées,RES
2018,40,40,BOIS,200023240,Deux Vallées,TER
2018,25 360,25 610,ELEC,200023240,Deux Vallées,TER
2018,14 600,15 390,GN,200023240,Deux Vallées,TER
2018,1 480,1 560,PP+CMS,200023240,Deux Vallées,TER
2018,93 020,93 020,PP+CMS,200023240,Deux Vallées,TRAF
2018,310,310,ELEC,200023240,Entre Juine et Renarde,AGR
2018,4 150,4 150,PP+CMS,200023240,Entre Juine et Renarde,AGR
2018,69 830,69 830,ELEC,200023240,Entre Juine et Renarde,IND
2018,1 210,1 210,GN,200023240,Entre Juine et Renarde,IND
2018,2 980,2 980,PP+CMS,200023240,Entre Juine et Renarde,IND
2018,28 870,30 990,BOIS,200023240,Entre Juine et Renarde,RES
2018,83 360,85 080,ELEC,200023240,Entre Juine et Renarde,RES
2018,96 980,102 940,GN,200023240,Entre Juine et Renarde,RES
2018,24 970,26 510,PP+CMS,200023240,Entre Juine et Renarde,RES
2018,25 680,25 920,ELEC,200023240,Entre Juine et Renarde,TER
2018,73 600,78 200,GN,200023240,Entre Juine et Renarde,TER
2018,1 860,1 970,PP+CMS,200023240,Entre Juine et Renarde,TER
2018,181 330,181 330,PP+CMS,200023919,Entre Juine et Renarde,TRAF
2018,30,30,ELEC,200023919,Est Ensemble,AGR
2018,70,70,GN,200023919,Est Ensemble,AGR
2018,130,130,PP+CMS,200023919,Est Ensemble,AGR
2018,99 590,99 590,ELEC,200023919,Est Ensemble,IND
2018,249 020,249 020,GN,200023919,Est Ensemble,IND
2018,7 020,7 020,PP+CMS,200023919,Est Ensemble,IND
2018,74 350,79 760,BOIS,200023919,Est Ensemble,RES
2018,580 940,593 230,ELEC,200023919,Est Ensemble,RES
2018,1 179 060,1 247 680,GN,200023919,Est Ensemble,RES
2018,141 060,148 790,PP+CMS,200023919,Est Ensemble,RES
2018,172 910,182 640,URB,200023919,Est Ensemble,RES
2018,953 840,963 470,ELEC,200023919,Est Ensemble,TER
2018,742 110,784 540,GN,200023919,Est Ensemble,TER
2018,60 200,63 380,PP+CMS,200023919,Est Ensemble,TER
2018,98 270,104 090,URB,200023919,Est Ensemble,TER
2018,665 980,665 980,PP+CMS,200023919,Est Ensemble,TRAF
2018,6 140,6 140,ELEC,200023919,Étampois Sud-Essonne,AGR
2018,21 950,21 950,PP+CMS,200023919,Étampois Sud-Essonne,AGR
2018,19 580,19 580,ELEC,200023919,Étampois Sud-Essonne,IND
2018,32 410,32 410,GN,200023919,Étampois Sud-Essonne,IND
2018,9 230,9 230,PP+CMS,200023919,Étampois Sud-Essonne,IND
2018,57 700,61 930,BOIS,200023919,Étampois Sud-Essonne,RES
2018,153 550,157 080,ELEC,200023919,Étampois Sud-Essonne,RES
2018,130 200,137 940,GN,200023919,Étampois Sud-Essonne,RES
2018,52 900,56 230,PP+CMS,200033090,Étampois Sud-Essonne,RES
2018,95 190,96 110,ELEC,200033090,Étampois Sud-Essonne,TER
2018,77 220,81 500,GN,200033090,Étampois Sud-Essonne,TER
2018,6 500,6 850,PP+CMS,200033090,Étampois Sud-Essonne,TER
2018,259 650,259 650,PP+CMS,200033090,Étampois Sud-Essonne,TRAF
2018,450,450,ELEC,200033090,Gally Mauldre,AGR
2018,430,430,GN,200033090,Gally Mauldre,AGR
2018,8 100,8 100,PP+CMS,200033090,Gally Mauldre,AGR
2018,2 790,2 790,ELEC,200033090,Gally Mauldre,IND
2018,1 460,1 460,GN,200033090,Gally Mauldre,IND
2018,170,170,PP+CMS,200033090,Gally Mauldre,IND
2018,18 260,19 160,BOIS,200033090,Gally Mauldre,RES
2018,81 250,82 400,ELEC,200033090,Gally Mauldre,RES
2018,102 530,106 810,GN,200033090,Gally Mauldre,RES
2018,23 380,24 360,PP+CMS,200033090,Gally Mauldre,RES
2018,25 090,25 260,ELEC,200033090,Gally Mauldre,TER
2018,18 530,19 220,GN,200033090,Gally Mauldre,TER
2018,1 470,1 520,PP+CMS,200033090,Gally Mauldre,TER
2018,177 800,177 800,PP+CMS,200033090,Gally Mauldre,TRAF
2018,4 320,4 320,ELEC,200033090,Gâtinais Val de Loing,AGR
2018,16 850,16 850,PP+CMS,200033090,Gâtinais Val de Loing,AGR
2018,1 500,1 500,BOIS,200033090,Gâtinais Val de Loing,IND
2018,19 220,19 220,ELEC,200033090,Gâtinais Val de Loing,IND
2018,149 110,149 110,GN,200033090,Gâtinais Val de Loing,IND
2018,9 640,9 640,PP+CMS,200033090,Gâtinais Val de Loing,IND
2018,40 070,43 890,BOIS,200037133,Gâtinais Val de Loing,RES
2018,58 830,60 380,ELEC,200037133,Gâtinais Val de Loing,RES
2018,30 410,32 780,GN,200037133,Gâtinais Val de Loing,RES
2018,31 310,33 940,PP+CMS,200037133,Gâtinais Val de Loing,RES
2018,1 480,1 620,BOIS,200037133,Gâtinais Val de Loing,TER
2018,23 600,23 900,ELEC,200037133,Gâtinais Val de Loing,TER
2018,11 690,12 520,GN,200037133,Gâtinais Val de Loing,TER
2018,1 470,1 570,PP+CMS,200037133,Gâtinais Val de Loing,TER
2018,197 950,197 950,PP+CMS,200037133,Gâtinais Val de Loing,TRAF
2018,20,20,ELEC,200037133,Grand Paris Grand Est,AGR
2018,330,330,GN,200037133,Grand Paris Grand Est,AGR
2018,470,470,PP+CMS,200037133,Grand Paris Grand Est,AGR
2018,111 740,111 740,ELEC,200037133,Grand Paris Grand Est,IND
2018,561 280,561 280,GN,200037133,Grand Paris Grand Est,IND
2018,3 840,3 840,PP+CMS,200037133,Grand Paris Grand Est,IND
2018,115 340,123 730,BOIS,200037133,Grand Paris Grand Est,RES
2018,691 650,705 990,ELEC,200037133,Grand Paris Grand Est,RES
2018,1 402 400,1 486 440,GN,200037133,Grand Paris Grand Est,RES
2018,166 600,176 070,PP+CMS,200037133,Grand Paris Grand Est,RES
2018,97 410,102 910,URB,200037133,Grand Paris Grand Est,RES
2018,707 760,714 640,ELEC,200037133,Grand Paris Grand Est,TER
2018,393 670,415 770,GN,200037133,Grand Paris Grand Est,TER
2018,45 530,47 940,PP+CMS,200037133,Grand Paris Grand Est,TER
2018,18 520,19 550,URB,200037133,Grand Paris Grand Est,TER
2018,903 530,903 530,PP+CMS,200037133,Grand Paris Grand Est,TRAF
2018,1 270,1 270,ELEC,200040251,Grand Paris Seine et Oise,AGR
2018,1 430,1 430,GN,200040251,Grand Paris Seine et Oise,AGR
2018,18 800,18 800,PP+CMS,200040251,Grand Paris Seine et Oise,AGR
2018,901 670,901 670,ELEC,200040251,Grand Paris Seine et Oise,IND
2018,836 160,836 160,GN,200040251,Grand Paris Seine et Oise,IND
2018,249 210,249 210,PP+CMS,200040251,Grand Paris Seine et Oise,IND
2018,239 220,251 070,BOIS,200040251,Grand Paris Seine et Oise,RES
2018,863 550,875 800,ELEC,200040251,Grand Paris Seine et Oise,RES
2018,1 148 370,1 194 880,GN,200040251,Grand Paris Seine et Oise,RES
2018,244 700,254 660,PP+CMS,200040251,Grand Paris Seine et Oise,RES
2018,107 020,111 030,URB,200040251,Grand Paris Seine et Oise,RES
2018,27 060,28 400,BOIS,200040251,Grand Paris Seine et Oise,TER
2018,1 144 820,1 152 450,ELEC,200040251,Grand Paris Seine et Oise,TER
2018,626 510,650 000,GN,200040251,Grand Paris Seine et Oise,TER
2018,46 640,48 320,PP+CMS,200040251,Grand Paris Seine et Oise,TER
2018,29 630,30 810,URB,200040251,Grand Paris Seine et Oise,TER
2018,2 310 960,2 310 960,PP+CMS,200040251,Grand Paris Seine et Oise,TRAF
2018,130,130,ELEC,200040251,Grand Paris Seine Ouest,AGR
2018,240,240,PP+CMS,200040251,Grand Paris Seine Ouest,AGR
2018,89 020,89 020,ELEC,200040251,Grand Paris Seine Ouest,IND
2018,184 100,184 100,GN,200040251,Grand Paris Seine Ouest,IND
2018,7 000,7 000,PP+CMS,200040251,Grand Paris Seine Ouest,IND
2018,800,800,URB,200040251,Grand Paris Seine Ouest,IND
2018,34 070,36 200,BOIS,200040251,Grand Paris Seine Ouest,RES
2018,551 740,562 800,ELEC,200040251,Grand Paris Seine Ouest,RES
2018,1 045 670,1 096 200,GN,200055655,Grand Paris Seine Ouest,RES
2018,201 460,211 240,PP+CMS,200055655,Grand Paris Seine Ouest,RES
2018,179 900,188 370,URB,200055655,Grand Paris Seine Ouest,RES
2018,928 790,937 300,ELEC,200055655,Grand Paris Seine Ouest,TER
2018,396 230,415 690,GN,200055655,Grand Paris Seine Ouest,TER
2018,61 000,63 930,PP+CMS,200055655,Grand Paris Seine Ouest,TER
2018,188 600,198 180,URB,200055655,Grand Paris Seine Ouest,TER
2018,592 290,592 290,PP+CMS,200055655,Grand Paris Seine Ouest,TRAF
2018,250,250,ELEC,200055655,Grand Paris Sud Est Avenir,AGR
2018,7 520,7 520,GN,200055655,Grand Paris Sud Est Avenir,AGR
2018,8 980,8 980,PP+CMS,200055655,Grand Paris Sud Est Avenir,AGR
2018,178 020,178 020,ELEC,200055655,Grand Paris Sud Est Avenir,IND
2018,406 710,406 710,GN,200055655,Grand Paris Sud Est Avenir,IND
2018,4 350,4 350,PP+CMS,200055655,Grand Paris Sud Est Avenir,IND
2018,3 910,3 910,URB,200055655,Grand Paris Sud Est Avenir,IND
2018,113 030,119 770,BOIS,200055655,Grand Paris Sud Est Avenir,RES
2018,525 500,533 470,ELEC,200055655,Grand Paris Sud Est Avenir,RES
2018,1 014 200,1 060 870,GN,200055655,Grand Paris Sud Est Avenir,RES
2018,162 680,170 390,PP+CMS,200055655,Grand Paris Sud Est Avenir,RES
2018,437 270,457 700,URB,200055655,Grand Paris Sud Est Avenir,RES
2018,603 760,608 740,ELEC,200055655,Grand Paris Sud Est Avenir,TER
2018,444 960,465 540,GN,200055655,Grand Paris Sud Est Avenir,TER
2018,48 140,50 280,PP+CMS,200055655,Grand Paris Sud Est Avenir,TER
2018,96 980,101 640,URB,200055655,Grand Paris Sud Est Avenir,TER
2018,585 120,585 120,PP+CMS,200055655,Grand Paris Sud Est Avenir,TRAF
2018,170,170,BOIS,200057958,Grand Paris Sud Seine Essonne Sénart,AGR
2018,960,960,ELEC,200057958,Grand Paris Sud Seine Essonne Sénart,AGR
2018,5 380,5 380,PP+CMS,200057958,Grand Paris Sud Seine Essonne Sénart,AGR
2018,150,150,BOIS,200057958,Grand Paris Sud Seine Essonne Sénart,IND
2018,577 340,577 340,ELEC,200057958,Grand Paris Sud Seine Essonne Sénart,IND
2018,552 830,552 830,GN,200057958,Grand Paris Sud Seine Essonne Sénart,IND
2018,5 840,5 840,PP+CMS,200057958,Grand Paris Sud Seine Essonne Sénart,IND
2018,170 560,184 610,BOIS,200057958,Grand Paris Sud Seine Essonne Sénart,RES
2018,586 010,598 330,ELEC,200057958,Grand Paris Sud Seine Essonne Sénart,RES
2018,997 010,1 062 740,GN,200057958,Grand Paris Sud Seine Essonne Sénart,RES
2018,89 800,94 740,PP+CMS,200057958,Grand Paris Sud Seine Essonne Sénart,RES
2018,253 240,267 960,URB,200057958,Grand Paris Sud Seine Essonne Sénart,RES
2018,30 470,32 710,BOIS,200057958,Grand Paris Sud Seine Essonne Sénart,TER
2018,937 550,947 500,ELEC,200057958,Grand Paris Sud Seine Essonne Sénart,TER
2018,473 010,502 390,GN,200057958,Grand Paris Sud Seine Essonne Sénart,TER
2018,56 690,60 020,PP+CMS,200057958,Grand Paris Sud Seine Essonne Sénart,TER
2018,82 380,87 440,URB,200057958,Grand Paris Sud Seine Essonne Sénart,TER
2018,2 381 930,2 381 930,PP+CMS,200057958,Grand Paris Sud Seine Essonne Sénart,TRAF
2018,30,30,ELEC,200057958,Grand-Orly Seine Bièvre,AGR
2018,310,310,GN,200057958,Grand-Orly Seine Bièvre,AGR
2018,2 580,2 580,PP+CMS,200057958,Grand-Orly Seine Bièvre,AGR
2018,440,440,URB,200057958,Grand-Orly Seine Bièvre,AGR
2018,300 050,300 050,ELEC,200057958,Grand-Orly Seine Bièvre,IND
2018,1 825 050,1 825 050,GN,200057958,Grand-Orly Seine Bièvre,IND
2018,10 910,10 910,PP+CMS,200057958,Grand-Orly Seine Bièvre,IND
2018,219 060,233 020,BOIS,200059228,Grand-Orly Seine Bièvre,RES
2018,1 033 780,1 050 520,ELEC,200059228,Grand-Orly Seine Bièvre,RES
2018,2 180 440,2 290 690,GN,200059228,Grand-Orly Seine Bièvre,RES
2018,314 740,330 440,PP+CMS,200059228,Grand-Orly Seine Bièvre,RES
2018,819 900,857 820,URB,200059228,Grand-Orly Seine Bièvre,RES
2018,20 300,21 570,BOIS,200059228,Grand-Orly Seine Bièvre,TER
2018,2 115 170,2 132 060,ELEC,200059228,Grand-Orly Seine Bièvre,TER
2018,1 040 010,1 089 100,GN,200059228,Grand-Orly Seine Bièvre,TER
2018,141 320,147 290,PP+CMS,200059228,Grand-Orly Seine Bièvre,TER
2018,449 630,470 530,URB,200059228,Grand-Orly Seine Bièvre,TER
2018,2 064 640,2 064 640,PP+CMS,200059228,Grand-Orly Seine Bièvre,TRAF
2018,50,50,ELEC,200059228,Haut Val d'Oise,AGR
2018,1 850,1 850,PP+CMS,200059228,Haut Val d'Oise,AGR
2018,13 480,13 480,ELEC,200059228,Haut Val d'Oise,IND
2018,28 140,28 140,GN,200059228,Haut Val d'Oise,IND
2018,2 920,2 920,PP+CMS,200059228,Haut Val d'Oise,IND
2018,26 500,28 530,BOIS,200059228,Haut Val d'Oise,RES
2018,84 690,86 710,ELEC,200059228,Haut Val d'Oise,RES
2018,110 660,117 670,GN,200059228,Haut Val d'Oise,RES
2018,15 820,16 790,PP+CMS,200059228,Haut Val d'Oise,RES
2018,75 530,76 260,ELEC,200059228,Haut Val d'Oise,TER
2018,65 610,69 560,GN,200059228,Haut Val d'Oise,TER
2018,4 090,4 310,PP+CMS,200059228,Haut Val d'Oise,TER
2018,127 810,127 810,PP+CMS,200059228,Haut Val d'Oise,TRAF
2018,150,150,ELEC,200059228,Haute Vallée de Chevreuse,AGR
2018,2 180,2 180,PP+CMS,200070779,Haute Vallée de Chevreuse,AGR
2018,3 180,3 180,ELEC,200070779,Haute Vallée de Chevreuse,IND
2018,80,80,PP+CMS,200070779,Haute Vallée de Chevreuse,IND
2018,20 290,21 300,BOIS,200070779,Haute Vallée de Chevreuse,RES
2018,72 450,73 370,ELEC,200070779,Haute Vallée de Chevreuse,RES
2018,119 920,124 910,GN,200070779,Haute Vallée de Chevreuse,RES
2018,24 440,25 460,PP+CMS,200070779,Haute Vallée de Chevreuse,RES
2018,1 690,1 770,BOIS,200070779,Haute Vallée de Chevreuse,TER
2018,37 790,38 050,ELEC,200070779,Haute Vallée de Chevreuse,TER
2018,32 510,33 700,GN,200070779,Haute Vallée de Chevreuse,TER
2018,2 600,2 680,PP+CMS,200070779,Haute Vallée de Chevreuse,TER
2018,94 270,94 270,PP+CMS,200070779,Haute Vallée de Chevreuse,TRAF
2018,430,430,ELEC,200070779,Le Dourdannais en Hurepoix,AGR
2018,190,190,GN,200070779,Le Dourdannais en Hurepoix,AGR
2018,4 670,4 670,PP+CMS,200070779,Le Dourdannais en Hurepoix,AGR
2018,3 980,3 980,ELEC,200070779,Le Dourdannais en Hurepoix,IND
2018,10 960,10 960,GN,200070779,Le Dourdannais en Hurepoix,IND
2018,160,160,PP+CMS,200070779,Le Dourdannais en Hurepoix,IND
2018,25 000,26 840,BOIS,200070779,Le Dourdannais en Hurepoix,RES
2018,70 980,72 460,ELEC,200070779,Le Dourdannais en Hurepoix,RES
2018,80 990,85 890,GN,200070779,Le Dourdannais en Hurepoix,RES
2018,18 830,19 970,PP+CMS,200070779,Le Dourdannais en Hurepoix,RES
2018,9 370,9 890,URB,200070779,Le Dourdannais en Hurepoix,RES
2018,47 240,47 710,ELEC,200070779,Le Dourdannais en Hurepoix,TER
2018,53 830,56 770,GN,200070779,Le Dourdannais en Hurepoix,TER
2018,2 990,3 160,PP+CMS,200072130,Le Dourdannais en Hurepoix,TER
2018,490,520,URB,200072130,Le Dourdannais en Hurepoix,TER
2018,136 080,136 080,PP+CMS,200072130,Le Dourdannais en Hurepoix,TRAF
2018,340,340,ELEC,200072130,Les Portes Briardes entre Villes et Forêts,AGR
2018,2 280,2 280,PP+CMS,200072130,Les Portes Briardes entre Villes et Forêts,AGR
2018,32 140,32 140,ELEC,200072130,Les Portes Briardes entre Villes et Forêts,IND
2018,32 920,32 920,GN,200072130,Les Portes Briardes entre Villes et Forêts,IND
2018,1 220,1 220,PP+CMS,200072130,Les Portes Briardes entre Villes et Forêts,IND
2018,39 790,43 580,BOIS,200072130,Les Portes Briardes entre Villes et Forêts,RES
2018,114 980,118 330,ELEC,200072130,Les Portes Briardes entre Villes et Forêts,RES
2018,175 290,189 320,GN,200072130,Les Portes Briardes entre Villes et Forêts,RES
2018,18 570,19 920,PP+CMS,200072130,Les Portes Briardes entre Villes et Forêts,RES
2018,8 100,8 690,URB,200072130,Les Portes Briardes entre Villes et Forêts,RES
2018,2 680,2 940,BOIS,200072130,Les Portes Briardes entre Villes et Forêts,TER
2018,69 170,69 990,ELEC,200072130,Les Portes Briardes entre Villes et Forêts,TER
2018,41 320,44 190,GN,200072130,Les Portes Briardes entre Villes et Forêts,TER
2018,4 760,5 090,PP+CMS,200072130,Les Portes Briardes entre Villes et Forêts,TER
2018,201 330,201 330,PP+CMS,200072130,Les Portes Briardes entre Villes et Forêts,TRAF
2018,5 470,5 470,PP+CMS,200072130,Les Portes de l'Ile de France,AGR
2018,223 610,223 610,ELEC,200072130,Les Portes de l'Ile de France,IND
2018,132 800,132 800,GN,200072130,Les Portes de l'Ile de France,IND
2018,37 680,37 680,PP+CMS,200072130,Les Portes de l'Ile de France,IND
2018,29 590,31 050,BOIS,200072130,Les Portes de l'Ile de France,RES
2018,69 470,70 460,ELEC,200072130,Les Portes de l'Ile de France,RES
2018,39 660,41 250,GN,200072130,Les Portes de l'Ile de France,RES
2018,34 170,35 650,PP+CMS,200072346,Les Portes de l'Ile de France,RES
2018,38 690,38 940,ELEC,200072346,Les Portes de l'Ile de France,TER
2018,12 650,13 120,GN,200072346,Les Portes de l'Ile de France,TER
2018,1 550,1 610,PP+CMS,200072346,Les Portes de l'Ile de France,TER
2018,246 190,246 190,PP+CMS,200072346,Les Portes de l'Ile de France,TRAF
2018,180,180,ELEC,200072346,L'Orée de la Brie,AGR
2018,3 280,3 280,PP+CMS,200072346,L'Orée de la Brie,AGR
2018,16 170,16 170,ELEC,200072346,L'Orée de la Brie,IND
2018,8 240,8 240,GN,200072346,L'Orée de la Brie,IND
2018,1 420,1 420,PP+CMS,200072346,L'Orée de la Brie,IND
2018,21 320,23 290,BOIS,200072346,L'Orée de la Brie,RES
2018,64 850,66 650,ELEC,200072346,L'Orée de la Brie,RES
2018,89 650,96 520,GN,200072346,L'Orée de la Brie,RES
2018,12 980,13 890,PP+CMS,200072346,L'Orée de la Brie,RES
2018,72 200,73 060,ELEC,200072346,L'Orée de la Brie,TER
2018,82 970,88 930,GN,200072346,L'Orée de la Brie,TER
2018,5 060,5 390,PP+CMS,200072346,L'Orée de la Brie,TER
2018,258 540,258 540,PP+CMS,200072346,L'Orée de la Brie,TRAF
2018,250,250,ELEC,200072346,Marne et Gondoire,AGR
2018,2 480,2 480,PP+CMS,200072346,Marne et Gondoire,AGR
2018,76 030,76 030,ELEC,200072346,Marne et Gondoire,IND
2018,69 490,69 490,GN,200072346,Marne et Gondoire,IND
2018,1 980,1 980,PP+CMS,200072346,Marne et Gondoire,IND
2018,68 710,75 270,BOIS,200072346,Marne et Gondoire,RES
2018,219 570,225 330,ELEC,200072346,Marne et Gondoire,RES
2018,358 100,386 230,GN,200072544,Marne et Gondoire,RES
2018,36 570,39 230,PP+CMS,200072544,Marne et Gondoire,RES
2018,441 680,446 920,ELEC,200072544,Marne et Gondoire,TER
2018,152 640,163 530,GN,200072544,Marne et Gondoire,TER
2018,17 820,19 040,PP+CMS,200072544,Marne et Gondoire,TER
2018,800 890,800 890,PP+CMS,200072544,Marne et Gondoire,TRAF
2018,210,210,ELEC,200072544,Melun Val de Seine,AGR
2018,7 410,7 410,PP+CMS,200072544,Melun Val de Seine,AGR
2018,108 400,108 400,ELEC,200072544,Melun Val de Seine,IND
2018,117 740,117 740,GN,200072544,Melun Val de Seine,IND
2018,2 770,2 770,PP+CMS,200072544,Melun Val de Seine,IND
2018,2 410,2 410,URB,200072544,Melun Val de Seine,IND
2018,108 180,118 500,BOIS,200072544,Melun Val de Seine,RES
2018,246 130,252 670,ELEC,200072544,Melun Val de Seine,RES
2018,403 370,434 730,GN,200072544,Melun Val de Seine,RES
2018,56 640,60 830,PP+CMS,200072544,Melun Val de Seine,RES
2018,159 510,171 410,URB,200072544,Melun Val de Seine,RES
2018,320,350,BOIS,200072544,Melun Val de Seine,TER
2018,270 000,273 480,ELEC,200072544,Melun Val de Seine,TER
2018,183 760,197 090,GN,200072544,Melun Val de Seine,TER
2018,22 640,24 200,PP+CMS,200072544,Melun Val de Seine,TER
2018,23 620,25 440,URB,200072544,Melun Val de Seine,TER
2018,1 072 850,1 072 850,PP+CMS,200072544,Melun Val de Seine,TRAF
2018,330,330,ELEC,200072544,Moret Seine et Loing,AGR
2018,8 770,8 770,PP+CMS,200072544,Moret Seine et Loing,AGR
2018,10 960,10 960,ELEC,200072874,Moret Seine et Loing,IND
2018,149 560,149 560,GN,200072874,Moret Seine et Loing,IND
2018,1 360,1 360,PP+CMS,200072874,Moret Seine et Loing,IND
2018,50 200,54 990,BOIS,200072874,Moret Seine et Loing,RES
2018,115 230,118 280,ELEC,200072874,Moret Seine et Loing,RES
2018,145 190,156 830,GN,200072874,Moret Seine et Loing,RES
2018,36 050,38 950,PP+CMS,200072874,Moret Seine et Loing,RES
2018,75 910,76 860,ELEC,200072874,Moret Seine et Loing,TER
2018,28 730,30 790,GN,200072874,Moret Seine et Loing,TER
2018,2 260,2 420,PP+CMS,200072874,Moret Seine et Loing,TER
2018,137 980,137 980,PP+CMS,200072874,Moret Seine et Loing,TRAF
2018,3 020,3 020,ELEC,200072874,Paris,AGR
2018,1 680,1 680,GN,200072874,Paris,AGR
2018,485 280,485 280,ELEC,200072874,Paris,IND
2018,226 750,226 750,GN,200072874,Paris,IND
2018,39 680,39 680,PP+CMS,200072874,Paris,IND
2018,217 660,234 560,BOIS,200072874,Paris,RES
2018,4 138 210,4 255 810,ELEC,200072874,Paris,RES
2018,6 083 200,6 444 230,GN,200072874,Paris,RES
2018,811 230,856 280,PP+CMS,200072874,Paris,RES
2018,1 622 810,1 719 870,URB,200072874,Paris,RES
2018,8 470 140,8 560 090,ELEC,200072874,Paris,TER
2018,3 559 680,3 765 290,GN,200072874,Paris,TER
2018,633 400,669 110,PP+CMS,200072874,Paris,TER
2018,1 826 640,1 938 170,URB,200072874,Paris,TER
2018,3 625 240,3 625 240,PP+CMS,200077055,Paris,TRAF
2018,90,90,ELEC,200077055,Paris - Vallée de la Marne,AGR
2018,560,560,GN,200077055,Paris - Vallée de la Marne,AGR
2018,1 490,1 490,PP+CMS,200077055,Paris - Vallée de la Marne,AGR
2018,77 960,77 960,ELEC,200077055,Paris - Vallée de la Marne,IND
2018,153 080,153 080,GN,200077055,Paris - Vallée de la Marne,IND
2018,8 510,8 510,PP+CMS,200077055,Paris - Vallée de la Marne,IND
2018,174 100,190 700,BOIS,200077055,Paris - Vallée de la Marne,RES
2018,396 510,406 890,ELEC,200077055,Paris - Vallée de la Marne,RES
2018,752 390,811 950,GN,200077055,Paris - Vallée de la Marne,RES
2018,52 740,56 330,PP+CMS,200077055,Paris - Vallée de la Marne,RES
2018,90 480,97 340,URB,200077055,Paris - Vallée de la Marne,RES
2018,562 890,569 850,ELEC,200077055,Paris - Vallée de la Marne,TER
2018,262 450,281 560,GN,200077055,Paris - Vallée de la Marne,TER
2018,34 770,37 170,PP+CMS,200077055,Paris - Vallée de la Marne,TER
2018,14 960,16 060,URB,200077055,Paris - Vallée de la Marne,TER
2018,980 030,980 030,PP+CMS,200077055,Paris - Vallée de la Marne,TRAF
2018,30,30,ELEC,200077055,Paris Est Marne et Bois,AGR
2018,190,190,GN,200077055,Paris Est Marne et Bois,AGR
2018,440,440,PP+CMS,200077055,Paris Est Marne et Bois,AGR
2018,163 920,163 920,ELEC,200077055,Paris Est Marne et Bois,IND
2018,548 010,548 010,GN,200077055,Paris Est Marne et Bois,IND
2018,4 190,4 190,PP+CMS,200077055,Paris Est Marne et Bois,IND
2018,350,350,URB,200077055,Paris Est Marne et Bois,IND
2018,128 160,135 800,BOIS,200077055,Paris Est Marne et Bois,RES
2018,856 910,871 820,ELEC,247700032,Paris Est Marne et Bois,RES
2018,1 849 070,1 938 700,GN,247700032,Paris Est Marne et Bois,RES
2018,326 530,341 930,PP+CMS,247700032,Paris Est Marne et Bois,RES
2018,151 440,158 350,URB,247700032,Paris Est Marne et Bois,RES
2018,816 760,823 560,ELEC,247700032,Paris Est Marne et Bois,TER
2018,618 810,647 270,GN,247700032,Paris Est Marne et Bois,TER
2018,61 930,64 660,PP+CMS,247700032,Paris Est Marne et Bois,TER
2018,76 620,80 320,URB,247700032,Paris Est Marne et Bois,TER
2018,1 153 160,1 153 160,PP+CMS,247700032,Paris Est Marne et Bois,TRAF
2018,250,250,ELEC,247700032,Paris Ouest La Défense,AGR
2018,110,110,GN,247700032,Paris Ouest La Défense,AGR
2018,1 200,1 200,PP+CMS,247700032,Paris Ouest La Défense,AGR
2018,383 110,383 110,ELEC,247700032,Paris Ouest La Défense,IND
2018,452 180,452 180,GN,247700032,Paris Ouest La Défense,IND
2018,66 710,66 710,PP+CMS,247700032,Paris Ouest La Défense,IND
2018,73 700,78 310,BOIS,247700032,Paris Ouest La Défense,RES
2018,993 780,1 013 090,ELEC,247700032,Paris Ouest La Défense,RES
2018,1 909 250,2 001 390,GN,247700032,Paris Ouest La Défense,RES
2018,321 290,336 800,PP+CMS,247700032,Paris Ouest La Défense,RES
2018,353 930,371 590,URB,247700032,Paris Ouest La Défense,RES
2018,190,200,BOIS,247700032,Paris Ouest La Défense,TER
2018,2 227 950,2 248 380,ELEC,247700032,Paris Ouest La Défense,TER
2018,969 910,1 018 490,GN,247700032,Paris Ouest La Défense,TER
2018,153 670,161 090,PP+CMS,247700032,Paris Ouest La Défense,TER
2018,289 790,305 030,URB,247700032,Paris Ouest La Défense,TER
2018,1 072 440,1 072 440,PP+CMS,247700057,Paris Ouest La Défense,TRAF
2018,280,280,ELEC,247700057,Paris Terres d'Envol,AGR
2018,230,230,PP+CMS,247700057,Paris Terres d'Envol,AGR
2018,1 230,1 230,BOIS,247700057,Paris Terres d'Envol,IND
2018,128 010,128 010,ELEC,247700057,Paris Terres d'Envol,IND
2018,270 710,270 710,GN,247700057,Paris Terres d'Envol,IND
2018,5 490,5 490,PP+CMS,247700057,Paris Terres d'Envol,IND
2018,3 720,3 720,URB,247700057,Paris Terres d'Envol,IND
2018,107 410,115 220,BOIS,247700057,Paris Terres d'Envol,RES
