secteur,annee,insee,commune,emission
Residentiel,2015,91284,Les Granges-le-Roi,1.3
Residentiel,2015,91286,Grigny,36.8
Residentiel,2015,91292,Guibeville,0.9
Residentiel,2015,91293,Guigneville-sur-Essonne,1.1
Residentiel,2015,91294,Guillerval,1.2
Residentiel,2015,91312,Igny,13.9
Residentiel,2015,91315,Itteville,7.7
Residentiel,2015,91318,Janville-sur-Juine,3.1
Residentiel,2015,91319,Janvry,1
Residentiel,2015,91326,Juvisy-sur-Orge,19.5
Residentiel,2015,91330,Lardy,6.9
Residentiel,2015,91332,Leudeville,1.5
Residentiel,2015,91333,Leuville-sur-Orge,4.3
Residentiel,2015,91338,Limours,8.9
Residentiel,2015,91339,Linas,6.9
Residentiel,2015,91340,Lisses,8.7
Residentiel,2015,91345,Longjumeau,23.8
Residentiel,2015,91347,Longpont-sur-Orge,7.2
Residentiel,2015,91359,Maisse,3.5
Residentiel,2015,91363,Marcoussis,9.3
Residentiel,2015,91374,Marolles-en-Beauce,0.2
Residentiel,2015,91376,Marolles-en-Hurepoix,5.6
Residentiel,2015,91377,Massy,41.7
Residentiel,2015,91378,Mauchamps,0.4
Residentiel,2015,91386,Mennecy,18.8
Residentiel,2015,91390,Le Mérévillois,4.8
Residentiel,2015,91393,Mérobert,0.6
Residentiel,2015,91399,Mespuits,0.2
Residentiel,2015,91405,Milly-la-Forêt,7.4
Residentiel,2015,91408,Moigny-sur-?cole,2
Residentiel,2015,91411,Les Molières,2.3
Residentiel,2015,91412,Mondeville,0.7
Residentiel,2015,91414,Monnerville,0.5
Residentiel,2015,91421,Montgeron,31.7
Residentiel,2015,91425,Montlhéry,8.6
Residentiel,2015,91432,Morangis,16.5
Residentiel,2015,91433,Morigny-Champigny,5
Residentiel,2015,91434,Morsang-sur-Orge,28.4
Residentiel,2015,91435,Morsang-sur-Seine,1
Residentiel,2015,91441,Nainville-les-Roches,0.6
Residentiel,2015,91457,La Norville,4.8
Residentiel,2015,91458,Nozay,5.2
Residentiel,2015,91461,Ollainville,5.2
Residentiel,2015,91463,Oncy-sur-?cole,1.4
Residentiel,2015,91468,Ormoy,2
Residentiel,2015,91469,Ormoy-la-Rivière,1.3
Residentiel,2015,91471,Orsay,24.8
Residentiel,2015,91473,Orveau,0.2
Residentiel,2015,91477,Palaiseau,40.9
Residentiel,2015,91479,Paray-Vieille-Poste,9.9
Residentiel,2015,91482,Pecqueuse,0.7
Residentiel,2015,91494,Le Plessis-P?té,4.4
Residentiel,2015,91495,Plessis-Saint-Benoist,0.4
Residentiel,2015,91507,Prunay-sur-Essonne,0.5
Residentiel,2015,91508,Puiselet-le-Marais,0.4
Residentiel,2015,91511,Pussay,2.6
Residentiel,2015,91514,Quincy-sous-Sénart,10.9
Residentiel,2015,91519,Richarville,0.5
Residentiel,2015,91521,Ris-Orangis,27.3
Residentiel,2015,91525,Roinville,1.4
Residentiel,2015,91526,Roinvilliers,0.1
Residentiel,2015,91533,Saclas,2.2
Residentiel,2015,91534,Saclay,5.8
Residentiel,2015,91538,Saint-Aubin,1
Residentiel,2015,91540,Saint-Chéron,6.5
Residentiel,2015,91544,Saint-Cyr-la-Rivière,0.7
Residentiel,2015,91546,Saint-Cyr-sous-Dourdan,1.6
Residentiel,2015,91547,Saint-Escobille,0.5
Residentiel,2015,91549,Sainte-Geneviève-des-Bois,43.9
Residentiel,2015,91552,Saint-Germain-lès-Arpajon,8.2
Residentiel,2015,91553,Saint-Germain-lès-Corbeil,9
Residentiel,2015,91556,Saint-Hilaire,0.5
Residentiel,2015,91560,Saint-Jean-de-Beauregard,0.5
Residentiel,2015,91568,Saint-Maurice-Montcouronne,2
Residentiel,2015,91570,Saint-Michel-sur-Orge,28.6
Residentiel,2015,91573,Saint-Pierre-du-Perray,9.5
Residentiel,2015,91577,Saintry-sur-Seine,6.6
Residentiel,2015,91578,Saint-Sulpice-de-Favières,0.6
Residentiel,2015,91579,Saint-Vrain,3.8
Residentiel,2015,91581,Saint-Yon,1.1
Residentiel,2015,91587,Saulx-les-Chartreux,6
Residentiel,2015,91589,Savigny-sur-Orge,45.3
Residentiel,2015,91593,Sermaise,2.4
Residentiel,2015,91599,Soisy-sur-?cole,1.9
Residentiel,2015,91600,Soisy-sur-Seine,8.9
Residentiel,2015,91602,Souzy-la-Briche,0.4
Residentiel,2015,91613,Congerville-Thionville,0.2
Residentiel,2015,91617,Tigery,2.8
Residentiel,2015,91619,Torfou,0.4
Residentiel,2015,91629,Valpuiseaux,0.7
Residentiel,2015,91630,Le Val-Saint-Germain,2
Residentiel,2015,91631,Varennes-Jarcy,3.3
Residentiel,2015,91634,Vaugrigneuse,1.4
Residentiel,2015,91635,Vauhallan,2.9
Residentiel,2015,91639,Vayres-sur-Essonne,1.1
Residentiel,2015,91645,Verrières-le-Buisson,20.7
Residentiel,2015,91648,Vert-le-Grand,2.9
Residentiel,2015,91649,Vert-le-Petit,3.3
Residentiel,2015,91654,Videlles,0.8
Residentiel,2015,91657,Vigneux-sur-Seine,28
Residentiel,2015,91659,Villabé,5.1
Residentiel,2015,91661,Villebon-sur-Yvette,13.7
Residentiel,2015,91662,Villeconin,0.9
Residentiel,2015,91665,La Ville-du-Bois,8.1
Residentiel,2015,91666,Villejust,2.2
Residentiel,2015,91667,Villemoisson-sur-Orge,8.4
Residentiel,2015,91671,Villeneuve-sur-Auvers,0.6
Residentiel,2015,91679,Villiers-le-B?cle,1.4
Residentiel,2015,91685,Villiers-sur-Orge,5.1
Residentiel,2015,91687,Viry-Ch?tillon,37.3
Residentiel,2015,91689,Wissous,9.1
Residentiel,2015,91691,Yerres,35.9
Residentiel,2015,91692,Les Ulis,18.4
Residentiel,2015,92002,Antony,71.9
Residentiel,2015,92004,Asnières-sur-Seine,84
Residentiel,2015,92007,Bagneux,33.8
Residentiel,2015,92009,Bois-Colombes,35
Residentiel,2015,92012,Boulogne-Billancourt,151
Residentiel,2015,92014,Bourg-la-Reine,25.5
Residentiel,2015,92019,Ch?tenay-Malabry,35.6
Residentiel,2015,92020,Ch?tillon,36.1
Residentiel,2015,92022,Chaville,26.1
Residentiel,2015,92023,Clamart,67.4
Residentiel,2015,92024,Clichy,55.9
Residentiel,2015,92025,Colombes,89.6
Residentiel,2015,92026,Courbevoie,81.1
Residentiel,2015,92032,Fontenay-aux-Roses,32.4
Residentiel,2015,92033,Garches,26.9
Residentiel,2015,92035,La Garenne-Colombes,29.3
Residentiel,2015,92036,Gennevilliers,42.5
Residentiel,2015,92040,Issy-les-Moulineaux,60.2
Residentiel,2015,92044,Levallois-Perret,64
Residentiel,2015,92046,Malakoff,33.4
Residentiel,2015,92047,Marnes-la-Coquette,4
Residentiel,2015,92048,Meudon,56.4
Residentiel,2015,92049,Montrouge,49.6
Residentiel,2015,92050,Nanterre,70.9
Residentiel,2015,92051,Neuilly-sur-Seine,109.8
Residentiel,2015,92060,Le Plessis-Robinson,25.6
Residentiel,2015,92062,Puteaux,38.2
Residentiel,2015,92063,Rueil-Malmaison,95.2
Residentiel,2015,92064,Saint-Cloud,43.3
Residentiel,2015,92071,Sceaux,28.7
Residentiel,2015,92072,Sèvres,31
Residentiel,2015,92073,Suresnes,52.1
Residentiel,2015,92075,Vanves,30.1
Residentiel,2015,92076,Vaucresson,16.6
Residentiel,2015,92077,Ville-d'Avray,19
Residentiel,2015,92078,Villeneuve-la-Garenne,24.2
Residentiel,2015,93001,Aubervilliers,65.6
Residentiel,2015,93005,Aulnay-sous-Bois,88.4
Residentiel,2015,93006,Bagnolet,33.4
Residentiel,2015,93007,Le Blanc-Mesnil,61
Residentiel,2015,93008,Bobigny,46.5
Residentiel,2015,93010,Bondy,48.4
Residentiel,2015,93013,Le Bourget,14.9
Residentiel,2015,93014,Clichy-sous-Bois,25.4
Residentiel,2015,93015,Coubron,5.9
Residentiel,2015,93027,La Courneuve,65.2
Residentiel,2015,93029,Drancy,66.6
Residentiel,2015,93030,Dugny,8.1
Residentiel,2015,93031,?pinay-sur-Seine,45.9
Residentiel,2015,93032,Gagny,44.2
Residentiel,2015,93033,Gournay-sur-Marne,9.5
Residentiel,2015,93039,L'?le-Saint-Denis,6.9
Residentiel,2015,93045,Les Lilas,21.7
Residentiel,2015,93046,Livry-Gargan,49.6
Residentiel,2015,93047,Montfermeil,27.5
Residentiel,2015,93048,Montreuil,113.8
Residentiel,2015,93049,Neuilly-Plaisance,24.5
Residentiel,2015,93050,Neuilly-sur-Marne,34.2
Residentiel,2015,93051,Noisy-le-Grand,59.8
Residentiel,2015,93053,Noisy-le-Sec,39
Residentiel,2015,93055,Pantin,50.2
Residentiel,2015,93057,Les Pavillons-sous-Bois,26.7
Residentiel,2015,93059,Pierrefitte-sur-Seine,25
Residentiel,2015,93061,Le Pré-Saint-Gervais,16.2
Residentiel,2015,93062,Le Raincy,21.9
Residentiel,2015,93063,Romainville,26.7
Residentiel,2015,93064,Rosny-sous-Bois,39.2
Residentiel,2015,93066,Saint-Denis,55.3
Residentiel,2015,93070,Saint-Ouen,44.2
Residentiel,2015,93071,Sevran,42.2
Residentiel,2015,93072,Stains,28.5
Residentiel,2015,93073,Tremblay-en-France,36.9
Residentiel,2015,93074,Vaujours,6.9
Residentiel,2015,93077,Villemomble,38.6
Residentiel,2015,93078,Villepinte,34.6
Residentiel,2015,93079,Villetaneuse,12.1
Residentiel,2015,94001,Ablon-sur-Seine,7.4
Residentiel,2015,94002,Alfortville,32.8
Residentiel,2015,94003,Arcueil,23.3
Residentiel,2015,94004,Boissy-Saint-Léger,18.8
Residentiel,2015,94011,Bonneuil-sur-Marne,15.2
Residentiel,2015,94015,Bry-sur-Marne,20.7
Residentiel,2015,94016,Cachan,26.9
Residentiel,2015,94017,Champigny-sur-Marne,80.2
Residentiel,2015,94018,Charenton-le-Pont,27.5
Residentiel,2015,94019,Chennevières-sur-Marne,23.2
Residentiel,2015,94021,Chevilly-Larue,15.6
Residentiel,2015,94022,Choisy-le-Roi,46.7
Residentiel,2015,94028,Créteil,75.4
Residentiel,2015,94033,Fontenay-sous-Bois,59.6
Residentiel,2015,94034,Fresnes,22.2
Residentiel,2015,94037,Gentilly,19.3
Residentiel,2015,94038,L'Ha?-les-Roses,38.1
Residentiel,2015,94041,Ivry-sur-Seine,61.2
Residentiel,2015,94042,Joinville-le-Pont,23.5
Residentiel,2015,94043,Le Kremlin-Bicêtre,18.5
Residentiel,2015,94044,Limeil-Brévannes,24.6
Residentiel,2015,94046,Maisons-Alfort,47.1
Residentiel,2015,94047,Mandres-les-Roses,4.9
Residentiel,2015,94048,Marolles-en-Brie,4.7
Residentiel,2015,94052,Nogent-sur-Marne,40.8
Residentiel,2015,94053,Noiseau,5.5
Residentiel,2015,94054,Orly,16.5
Residentiel,2015,94055,Ormesson-sur-Marne,14.5
Residentiel,2015,94056,Périgny,2.8
Residentiel,2015,94058,Le Perreux-sur-Marne,43
Residentiel,2015,94059,Le Plessis-Trévise,20
Residentiel,2015,94060,La Queue-en-Brie,11.6
Residentiel,2015,94065,Rungis,7.9
Residentiel,2015,94067,Saint-Mandé,26.4
Residentiel,2015,94068,Saint-Maur-des-Fossés,118.6
Residentiel,2015,94069,Saint-Maurice,11.6
Residentiel,2015,94070,Santeny,5.8
Residentiel,2015,94071,Sucy-en-Brie,34.1
Residentiel,2015,94073,Thiais,24.9
Residentiel,2015,94074,Valenton,12.7
Residentiel,2015,94075,Villecresnes,12.3
Residentiel,2015,94076,Villejuif,62.7
Residentiel,2015,94077,Villeneuve-le-Roi,23.5
Residentiel,2015,94078,Villeneuve-Saint-Georges,26
Residentiel,2015,94079,Villiers-sur-Marne,28.4
Residentiel,2015,94080,Vincennes,53.6
Residentiel,2015,94081,Vitry-sur-Seine,88.5
Residentiel,2015,95002,Ableiges,1.3
Residentiel,2015,95008,Aincourt,1
Residentiel,2015,95011,Ambleville,0.5
Residentiel,2015,95012,Amenucourt,0.2
Residentiel,2015,95014,Andilly,3.3
Residentiel,2015,95018,Argenteuil,103.1
Residentiel,2015,95019,Arnouville,17.1
Residentiel,2015,95023,Arronville,0.7
Residentiel,2015,95024,Arthies,0.3
Residentiel,2015,95026,Asnières-sur-Oise,3.7
Residentiel,2015,95028,Attainville,1.6
Residentiel,2015,95039,Auvers-sur-Oise,10.3
Residentiel,2015,95040,Avernes,1
Residentiel,2015,95042,Baillet-en-France,2.9
Residentiel,2015,95046,Banthelu,0.2
Residentiel,2015,95051,Beauchamp,12.9
Residentiel,2015,95052,Beaumont-sur-Oise,10.3
Residentiel,2015,95054,Le Bellay-en-Vexin,0.3
Residentiel,2015,95055,Bellefontaine,0.5
Residentiel,2015,95056,Belloy-en-France,2.5
Residentiel,2015,95058,Bernes-sur-Oise,2.5
Residentiel,2015,95059,Berville,0.4
Residentiel,2015,95060,Bessancourt,8
Residentiel,2015,95061,Béthemont-la-Forêt,0.8
Residentiel,2015,95063,Bezons,29.1
Residentiel,2015,95074,Boisemont,1
Residentiel,2015,95078,Boissy-l'Aillerie,2.3
Residentiel,2015,95088,Bonneuil-en-France,1.1
Residentiel,2015,95091,Bouffémont,5.7
Residentiel,2015,95094,Bouqueval,0.3
Residentiel,2015,95101,Bray-et-L?,0.8
Residentiel,2015,95102,Bréan?on,0.4
Residentiel,2015,95110,Brignancourt,0.3
Residentiel,2015,95116,Bruyères-sur-Oise,3.3
Residentiel,2015,95119,Buhy,0.3
Residentiel,2015,95120,Butry-sur-Oise,2.8
Residentiel,2015,95127,Cergy,69.5
Residentiel,2015,95134,Champagne-sur-Oise,5.9
Residentiel,2015,95139,La Chapelle-en-Vexin,0.3
Residentiel,2015,95141,Charmont,0
Residentiel,2015,95142,Chars,2.2
Residentiel,2015,95144,Ch?tenay-en-France,0.1
Residentiel,2015,95149,Chaumontel,4.2
Residentiel,2015,95150,Chaussy,0.8
Residentiel,2015,95151,Chauvry,0.6
Residentiel,2015,95154,Chennevières-lès-Louvres,0.3
Residentiel,2015,95157,Chérence,0.3
Residentiel,2015,95166,Cléry-en-Vexin,0.4
Residentiel,2015,95169,Commeny,0.4
Residentiel,2015,95170,Condécourt,0.7
Residentiel,2015,95176,Cormeilles-en-Parisis,25.8
Residentiel,2015,95177,Cormeilles-en-Vexin,1.5
Residentiel,2015,95181,Courcelles-sur-Viosne,0.5
Residentiel,2015,95183,Courdimanche,5.4
Residentiel,2015,95197,Deuil-la-Barre,24.5
Residentiel,2015,95199,Domont,18.8
Residentiel,2015,95203,Eaubonne,31
Residentiel,2015,95205,?couen,8.1
Residentiel,2015,95210,Enghien-les-Bains,18.4
Residentiel,2015,95211,Ennery,3.3
Residentiel,2015,95212,?piais-lès-Louvres,0.1
Residentiel,2015,95213,?piais-Rhus,0.9
Residentiel,2015,95214,?pinay-Champl?treux,0.1
Residentiel,2015,95218,?ragny,18.8
Residentiel,2015,95219,Ermont,29
Residentiel,2015,95229,?zanville,10
Residentiel,2015,95241,Fontenay-en-Parisis,1.8
Residentiel,2015,95250,Fosses,10.5
Residentiel,2015,95252,Franconville,44.1
Residentiel,2015,95253,Frémainville,0.5
Residentiel,2015,95254,Frémécourt,0.6
Residentiel,2015,95256,Frépillon,3.9
Residentiel,2015,95257,La Frette-sur-Seine,6.7
Residentiel,2015,95258,Frouville,0.5
Residentiel,2015,95268,Garges-lès-Gonesse,33.6
Residentiel,2015,95270,Genainville,0.6
Residentiel,2015,95271,Génicourt,0.8
Residentiel,2015,95277,Gonesse,22.4
Residentiel,2015,95280,Goussainville,29.4
Residentiel,2015,95282,Gouzangrez,0.2
Residentiel,2015,95287,Grisy-les-Pl?tres,0.7
Residentiel,2015,95288,Groslay,8.8
Residentiel,2015,95295,Guiry-en-Vexin,0.2
Residentiel,2015,95298,Haravilliers,0.7
Residentiel,2015,95301,Haute-Isle,0.5
Residentiel,2015,95303,Le Heaulme,0.3
Residentiel,2015,95304,Hédouville,0.4
Residentiel,2015,95306,Herblay-sur-Seine,29.5
Residentiel,2015,95308,Hérouville,0.6
Residentiel,2015,95309,Hodent,0.3
Residentiel,2015,95313,L'Isle-Adam,17.2
Residentiel,2015,95316,Jagny-sous-Bois,0.3
Residentiel,2015,95323,Jouy-le-Moutier,12.7
Residentiel,2015,95328,Labbeville,0.7
Residentiel,2015,95331,Lassy,0.2
Residentiel,2015,95341,Livilliers,0.4
Residentiel,2015,95348,Longuesse,0.5
Residentiel,2015,95351,Louvres,9.5
Residentiel,2015,95352,Luzarches,5.9
Residentiel,2015,95353,Maffliers,1.9
Residentiel,2015,95355,Magny-en-Vexin,6.3
Residentiel,2015,95365,Mareil-en-France,0.8
Residentiel,2015,95369,Margency,3.4
Residentiel,2015,95370,Marines,4.3
Residentiel,2015,95371,Marly-la-Ville,7.6
Residentiel,2015,95379,Maudétour-en-Vexin,0.3
Residentiel,2015,95387,Menouville,0.1
Residentiel,2015,95388,Menucourt,5.3
Residentiel,2015,95392,Mériel,6.3
Residentiel,2015,95394,Méry-sur-Oise,9.8
Residentiel,2015,95395,Le Mesnil-Aubry,0.7
Residentiel,2015,95409,Moisselles,1.6
Residentiel,2015,95422,Montgeroult,0.5
Residentiel,2015,95424,Montigny-lès-Cormeilles,19.3
Residentiel,2015,95426,Montlignon,4.3
Residentiel,2015,95427,Montmagny,12.5
Residentiel,2015,95428,Montmorency,31
Residentiel,2015,95429,Montreuil-sur-Epte,0.5
Residentiel,2015,95430,Montsoult,5.1
Residentiel,2015,95436,Mours,1.2
Residentiel,2015,95438,Moussy,0.1
Residentiel,2015,95445,Nerville-la-Forêt,0.7
Residentiel,2015,95446,Nesles-la-Vallée,3.4
Residentiel,2015,95447,Neuilly-en-Vexin,0.2
Residentiel,2015,95450,Neuville-sur-Oise,2
Residentiel,2015,95452,Nointel,0.9
Residentiel,2015,95456,Noisy-sur-Oise,0.8
Residentiel,2015,95459,Nucourt,1
Residentiel,2015,95462,Omerville,0.4
Residentiel,2015,95476,Osny,16.6
Residentiel,2015,95480,Parmain,8
Residentiel,2015,95483,Le Perchay,0.6
Residentiel,2015,95487,Persan,10.1
Residentiel,2015,95488,Pierrelaye,8.4
Residentiel,2015,95489,Piscop,1.1
Residentiel,2015,95491,Le Plessis-Bouchard,9.3
Residentiel,2015,95492,Le Plessis-Gassot,0
Residentiel,2015,95493,Le Plessis-Luzarches,0.3
Residentiel,2015,95500,Pontoise,40.6
Residentiel,2015,95504,Presles,5.3
Residentiel,2015,95509,Puiseux-en-France,4
Residentiel,2015,95510,Puiseux-Pontoise,0.5
Residentiel,2015,95523,La Roche-Guyon,0.9
Residentiel,2015,95527,Roissy-en-France,3.5
Residentiel,2015,95529,Ronquerolles,1.2
Residentiel,2015,95535,Sagy,1.5
Residentiel,2015,95539,Saint-Brice-sous-Forêt,13.3
Residentiel,2015,95541,Saint-Clair-sur-Epte,0.8
Residentiel,2015,95543,Saint-Cyr-en-Arthies,0.3
Residentiel,2015,95554,Saint-Gervais,1.1
Residentiel,2015,95555,Saint-Gratien,22.1
Residentiel,2015,95563,Saint-Leu-la-Forêt,21.3
Residentiel,2015,95566,Saint-Martin-du-Tertre,3.1
Residentiel,2015,95572,Saint-Ouen-l'Aum?ne,26.9
Residentiel,2015,95574,Saint-Prix,9.7
Residentiel,2015,95580,Saint-Witz,3.5
Residentiel,2015,95582,Sannois,24.9
Residentiel,2015,95584,Santeuil,0.8
Residentiel,2015,95585,Sarcelles,38.2
Residentiel,2015,95592,Seraincourt,1.7
Residentiel,2015,95594,Seugy,1.4
Residentiel,2015,95598,Soisy-sous-Montmorency,22.5
Residentiel,2015,95604,Survilliers,5.2
Residentiel,2015,95607,Taverny,31.1
Residentiel,2015,95610,Théméricourt,0.4
Residentiel,2015,95611,Theuville,0
Residentiel,2015,95612,Le Thillay,5
Residentiel,2015,95625,Us,1.6
Residentiel,2015,95627,Vallangoujard,0.9
Residentiel,2015,95628,Valmondois,2.2
Residentiel,2015,95633,Vaudherland,0.1
Residentiel,2015,95637,Vauréal,11.9
Residentiel,2015,95641,Vémars,2.4
Residentiel,2015,95651,Vétheuil,1.6
Residentiel,2015,95652,Viarmes,6.7
Residentiel,2015,95656,Vienne-en-Arthies,0.6
Residentiel,2015,95658,Vigny,1.7
Residentiel,2015,95660,Villaines-sous-Bois,1
Residentiel,2015,95675,Villeron,0.7
Residentiel,2015,95676,Villers-en-Arthies,0.7
Residentiel,2015,95678,Villiers-Adam,1.4
Residentiel,2015,95680,Villiers-le-Bel,19.2
Residentiel,2015,95682,Villiers-le-Sec,0.2
Residentiel,2015,95690,Wy-dit-Joli-Village,0.6
Residentiel,2017,75101,Paris 1er Arrondissement,35.6
Residentiel,2017,75102,Paris 2e  Arrondissement,37.3
Residentiel,2017,75103,Paris 3e  Arrondissement,46.5
Residentiel,2017,75104,Paris 4e  Arrondissement,41.8
Residentiel,2017,75105,Paris 5e  Arrondissement,73
Residentiel,2017,75106,Paris 6e  Arrondissement,76.2
Residentiel,2017,75107,Paris 7e  Arrondissement,100.9
Residentiel,2017,75108,Paris 8e  Arrondissement,107.3
Residentiel,2017,75109,Paris 9e  Arrondissement,88.1
Residentiel,2017,75110,Paris 10e  Arrondissement,101.8
Residentiel,2017,75111,Paris 11e  Arrondissement,168.7
Residentiel,2017,75112,Paris 12e  Arrondissement,153.3
Residentiel,2017,75113,Paris 13e  Arrondissement,194.3
Residentiel,2017,75114,Paris 14e  Arrondissement,155.7
Residentiel,2017,75115,Paris 15e  Arrondissement,278.2
Residentiel,2017,75116,Paris 16e  Arrondissement,340.7
Residentiel,2017,75117,Paris 17e  Arrondissement,226.7
Residentiel,2017,75118,Paris 18e  Arrondissement,192
Residentiel,2017,75119,Paris 19e  Arrondissement,186.4
Residentiel,2017,75120,Paris 20e  Arrondissement,203.8
Residentiel,2017,77001,Achères-la-Forêt,1.6
Residentiel,2017,77002,Amillis,1
Residentiel,2017,77003,Amponville,0.6
Residentiel,2017,77004,Andrezel,0.3
Residentiel,2017,77005,Annet-sur-Marne,3.5
Residentiel,2017,77006,Arbonne-la-Forêt,1.4
Residentiel,2017,77007,Argentières,0.4
Residentiel,2017,77008,Armentières-en-Brie,1.1
Residentiel,2017,77009,Arville,0.2
Residentiel,2017,77010,Aubepierre-Ozouer-le-Repos,0.9
Residentiel,2017,77011,Aufferville,0.7
Residentiel,2017,77012,Augers-en-Brie,0.3
Residentiel,2017,77013,Aulnoy,0.5
Residentiel,2017,77014,Avon,26.2
Residentiel,2017,77015,Baby,0.2
Residentiel,2017,77016,Bagneaux-sur-Loing,2.2
Residentiel,2017,77018,Bailly-Romainvilliers,6.4
Residentiel,2017,77019,Balloy,0.4
Residentiel,2017,77020,Bannost-Villegagnon,0.7
Residentiel,2017,77021,Barbey,0.2
Residentiel,2017,77022,Barbizon,4.5
Residentiel,2017,77023,Barcy,0.4
Residentiel,2017,77024,Bassevelle,0.4
Residentiel,2017,77025,Bazoches-lès-Bray,1.2
Residentiel,2017,77026,Beauchery-Saint-Martin,0.5
Residentiel,2017,77027,Beaumont-du-G?tinais,1.2
Residentiel,2017,77029,Beauvoir,0.2
Residentiel,2017,77030,Bellot,0.9
Residentiel,2017,77031,Bernay-Vilbert,1.3
Residentiel,2017,77032,Beton-Bazoches,1
Residentiel,2017,77033,Bezalles,0.2
Residentiel,2017,77034,Blandy,1.2
Residentiel,2017,77035,Blennes,0.6
Residentiel,2017,77036,Boisdon,0.2
Residentiel,2017,77037,Bois-le-Roi,10.4
Residentiel,2017,77038,Boissettes,0.7
Residentiel,2017,77039,Boissise-la-Bertrand,1.7
Residentiel,2017,77040,Boissise-le-Roi,5.4
Residentiel,2017,77041,Boissy-aux-Cailles,0.5
Residentiel,2017,77042,Boissy-le-Ch?tel,3.8
Residentiel,2017,77043,Boitron,0.4
Residentiel,2017,77044,Bombon,1.2
Residentiel,2017,77045,Bougligny,0.9
Residentiel,2017,77046,Boulancourt,0.5
Residentiel,2017,77047,Bouleurs,1.6
Residentiel,2017,77048,Bourron-Marlotte,5.7
Residentiel,2017,77049,Boutigny,1.1
Residentiel,2017,77050,Bransles,0.6
Residentiel,2017,77051,Bray-sur-Seine,3.2
Residentiel,2017,77052,Bréau,0.4
Residentiel,2017,77053,Brie-Comte-Robert,20.7
Residentiel,2017,77054,La Brosse-Montceaux,0.9
Residentiel,2017,77055,Brou-sur-Chantereine,4.8
Residentiel,2017,77056,Burcy,0.2
Residentiel,2017,77057,Bussières,0.4
Residentiel,2017,77058,Bussy-Saint-Georges,23.7
Residentiel,2017,77059,Bussy-Saint-Martin,1
Residentiel,2017,77060,Buthiers,1.2
Residentiel,2017,77061,Cannes-?cluse,2.7
Residentiel,2017,77062,Carnetin,0.7
Residentiel,2017,77063,La Celle-sur-Morin,1.4
Residentiel,2017,77065,Cély,2
Residentiel,2017,77066,Cerneux,0.3
Residentiel,2017,77067,Cesson,12.5
Residentiel,2017,77068,Cessoy-en-Montois,0.3
Residentiel,2017,77069,Chailly-en-Bière,3.3
Residentiel,2017,77070,Chailly-en-Brie,1.4
Residentiel,2017,77071,Chaintreaux,1
Residentiel,2017,77072,Chalautre-la-Grande,0.7
Residentiel,2017,77073,Chalautre-la-Petite,0.8
Residentiel,2017,77075,Chalifert,1.3
Residentiel,2017,77076,Chalmaison,0.9
